comment_id,language,category,comment,english_translation,rule_verdict
C018407,Kannada,Hate Speech,ನಮ್ಮ ದೇಶದಲ್ಲಿ ರಾಜಕೀಯ ಮಾಡಿ ಸಾಯಿತಾರೆ ಸೊ ರಾಜಕೀಯ ಇಲ್ಲ ಅಂದ್ರೆ ದೇಶ ಬೇಗ ಉದ್ದಾರ ಆಗುತ್ತೆ ಇಲ್ಲ ಅಂದ್ರೆ ಅಷ್ಟೇ....,,Safe
C018414,Tanglish,Hate Speech,Thillalangadi part 2 paatha madhiri irukku,,Safe
C018415,Tanglish,Hate Speech,Ippakuda onnum illada apadiye stop pannitu vera story edungada🤣🤣🤣🤣,,Safe
C018417,Tanglish,Offensive,Dai raasangala ore like pichayavae iruku,,Safe
C018422,Kanglish,Hate Speech,Bro instagram nalli vagul dengorige edetara aapidri bro,,Offensive
C018424,Roman Telugu,Hate Speech,Vallu bagane vunnaru Meru nashanam,,Safe
C018428,Tanglish,Offensive,Kaala Rajini ku opposite ah irunthavangalam iPo super star nu kathuranga... Ena oru politics,,Safe
C018431,Roman Telugu,Hate Speech,kcr garu enthagaa asahanamtho unnaro thana maatala walla telustundi nizam cheppalante unna china jeevitamlo hayiga jeevinchina vaaridhe adrushtapu janma,,Safe
C018438,Tanglish,Offensive,Enaku vijay a putikathu anaa Vijay sethupathi ya thavira evanayum putikathu massss vs ..,,Safe
C018440,Tanglish,Offensive,enna ezhavu da idhu..Jay ku irundha aalumaila 1% kooda indha konagana ku illa,,Safe
C018451,Tanglish,Offensive,Vera level...trailer waiting 4r movie....finshing super... kolaaa ganngula irruken sema ...,,Safe
C018453,Tanglish,Hate Speech,Yaapppaaa dei.. Podhum da unga porattam padam ellam.....,,Safe
C018456,Tanglish,Offensive,Trailer ok jooriiii comedy ah nenchatha payama iruku....,,Safe
C018459,Kanglish,Hate Speech,1st Telegram App close madsi amele ella bartare,,Safe
C018467,Tanglish,Offensive,Evanachum Ilaiyaraja BGM nu nambi raja raja than poduvingalae. Ithu Rajavodathu illappa Beethoven's symphony. Raja remixed few sounds.,,Safe
C018468,Telugu,Hate Speech,గెటప్ శ్రీను అన్న యమధర్మ రాజు పాత్రలో కామెడీ అదరగొట్టారు ఇమ్ము వర్ష ప్రవీణ్ ఫైమా రాకేష్ సుజాత గార్ల లవ్ ట్రాక్ నిజమని ఎంత మంది అనుకుంటున్నారు,,Safe
C018482,Tanglish,Offensive,Kaasu Kodhuthu Vikku Mudiya Vangalam . Ana Kaasu Kodhuthu Tholapathy enra Title Vangalaama ?????!!!!!!,,Safe
C018489,Roman Telugu,Hate Speech,liger movie baagundi butt hero kii natthi ekkuva gaa undadam walla cinema poyindi anthe,,Safe
C018492,Roman Telugu,Hate Speech,edho vokka carrector cheyakapothe sridevi gaari viluva taggipodu,,Safe
C018494,Roman Telugu,Hate Speech,media develop ayyaka prati ammai heroine ani anukoni chese performance trolls kii baagaa upayagapadutunnaayi inni clippings collect chesi oka similar veediyo cheyadam great,,Safe
C018507,Tanglish,Hate Speech,Movie is going to be disaster,,Safe
C018508,Kannada,Offensive,nayak ನಿಮ್ಮ ಅಪ್ಪ ನಾಮರ್ದ,,Offensive
C018509,Tanglish,Offensive,Rangaraj pandey tha adaki vaasi thaliku munnala vaal aadakudathu !!!!,,Safe
C018515,Tanglish,Offensive,Idhuku munadi indha padatha engayoo paathurukene🤔🤔🤔,,Safe
C018521,Roman Telugu,Hate Speech,patanaanni koori techukoledu evaru emi cheyaledu anta aa devuni krupa prabhu aasiirvaadam,,Safe
C018522,Roman Telugu,Hate Speech,Mana paristhithi yenty ante manam mo kudisipoina parvaledu manalo okadu mathram yedagakudadhu...,,Safe
C018526,Tanglish,Offensive,Oii ajith Un movie nalla ella,,Safe
C018527,Roman Telugu,Hate Speech,comedians minishtarlayite ilaage untundi,,Safe
C018530,Roman Telugu,Hate Speech,gaad bless yu samanta sister,,Safe
C018533,Telugu,Hate Speech,ఓరీ...మీనొట్లో పురుగులు పడా...నోటి క్యాన్సర్ వచ్చి పోతారు...,,Safe
C018535,Tanglish,Offensive,Siruthai siva Apdiye DIRECTOR odadha vaangi madakku madakku nu kudi unnaku DIRECTION varudhaanu paapom,,Safe
C018536,Tanglish,Hate Speech,Nallavana irundha ponna kodutu sothayum yeludi vaikalam.! Aana inda Maari thayolinga la aruthu podanum,,Offensive
C018543,Roman Telugu,Hate Speech,aaa b n endee radhakrishna gaari kii chukkalu choopinchina k aaa pall garu meeru super saar nee maatallo nijayiti kalpistundi,,Safe
C018548,Roman Telugu,Hate Speech,Ami parvaldhu.vedu pedha bokka,,Safe
C018550,Roman Telugu,Hate Speech,Re endukura overacting thengutunnav,,Safe
C018554,Tanglish,Hate Speech,ommmmmaaaallaaa thevvvii.....ya pull...a Ajith oombigal vaango vandhu mutti podungo!,,Safe
C018561,Roman Telugu,Hate Speech,intha andamaina pillani naa jeevitamlo chudane ledhu,,Safe
C018569,Tamil,Offensive,"பரியேறும் பெருமாள் சமுயஹ்யா படம், இது மட்டும் சாதி பாடமா, போங்கடா மூடிக்கிட்டு ப புண்டைகளா",,Safe
C018570,Kanglish,Offensive,Muchgond irappa Nim dharmad bagge nodkond sumne irinNam nambike bagge nimag yeke uri,,Safe
C018572,Roman Telugu,Hate Speech,oka station nunchi inko station varaku nonstop horn kodithe appudu m ani artam chesukovali,,Safe
C018573,Roman Telugu,Hate Speech,Chi chi ye graham nundi ocharra babu vellu... Veellani adavallu ani kooda antara,,Safe
C018574,Roman Telugu,Hate Speech,​pora howley,,Safe
C018578,Roman Telugu,Hate Speech,Intentionally geliki emina serious ite news chedamani...,,Safe
C018583,Tanglish,Offensive,"Che kevalama iruku, just 5% related to neruppu daw theme, Santosh bharathanodha vechu senjithaaa",,Offensive
C018584,Roman Telugu,Hate Speech,aanimutyam anna nuvvu enni saarlu chusina bore kottatle assalu,,Safe
C018586,Tanglish,Hate Speech,edhe maari tha vetalam kum build up paannniga ana mokka ya irrundhuchu movie adhe marri vivegam ah ....... pooi padam release aprm paakalam,,Offensive
C018592,Roman Telugu,Hate Speech,sudheer nee timingi timing anna,,Safe
C018596,Tanglish,Offensive,3:22 OPS Theriyum athu yaaru OOPS🤔,,Safe
C018601,Telugu,Hate Speech,నోటి తెగులు అని రాసావ్ కదరా మీ ఛానల్ కన్నా నోటి తెగులు ఎవరికీ ఉంటాది,,Safe
C018603,Kanglish,Hate Speech,Bro yaarnu bidbedi tiktok uninstall aagovargu rost Maadi. Prathiyobrunnu,,Safe
C018604,Tamil,Hate Speech,எந்த சாதியும் இல்லை ஓத்துக்குறோம் பசுவை பார்த்தால் நாங்க தொட்டு கும்மிடுவோம் நீங்க வெட்டி சாப்பிடுவீங்க இத எப்படி ஏத்துகிறது,,Safe
C018605,Roman Telugu,Hate Speech,munnah bhaiyya my abbimanini inkada nee kosam pranam ista,,Safe
C018606,Roman Telugu,Hate Speech,Madya madyalo aha sound vere levelEe aunty ekkada dorikindi bro vadaletldugaGap ekkuvindi bro,,Safe
C018607,Roman Telugu,Hate Speech,73 century avutundi,,Safe
C018610,Roman Telugu,Hate Speech,Kutha simpi para debgav,,Safe
C018612,Telugu,Hate Speech,పోయేకాలం దగ్గరికి వస్తే అలాగే మాట్లాడుతారు మాట్లాడండి,,Safe
C018613,Kannada,Offensive,ಎಲ್ಲಾ ನಂಬಿಕೆ ಅಷ್ಟೇ..,,Safe
C018619,Tanglish,Offensive,iduku billa pandi teaser evlovo nalla iruku,,Safe
C018620,Telugu,Hate Speech,ఇది ఆ ఏరియాలో చిరు అండ్ జనసేన ఓట్లకోసం ఈ స్టంట్ erri pu gadu,,Offensive
C018621,Kanglish,Offensive,Avanige gaya vasi agbeku andre..avnu krishna na bhakti madi..vasi madbeku eela Kaliyuga nasa agbeku,,Safe
C018625,Tamil,Hate Speech,நாடக காதல் செல்லுர நாய்கள பெண் ஒலுங்க வழங்கட என்தன் பசங்க பெண்ணுகாள ஏமாந்து நலும் ஒரு பெண்ணு சரியா இருந்த பேதும் ட,,Safe
C018630,Tanglish,Offensive,silaiya odaikalam ana avaga sithandha odaika mudiyadhu... Periyar ambedkar... U1+PS+SIVA= Grand Blockbuster hit...,,Safe
C018632,Tanglish,Offensive,Sivakarthikeyan en inum velaikkaran movie la pesna mariye pesringa,,Safe
C018635,Telugu,Hate Speech,ఈ మొహం చూస్తే నక్ చాలా ఛిరక్ గా అనిపిస్తుంది,,Safe
C018638,Tamil,Hate Speech,நீங்க சொன்னமாதிரி படத்துக்கு வருவோம் சீன மத்தள தியேட்டர கிழிச்சிடுவோம்,,Safe
C018643,Tamil,Offensive,ஆமா திரௌபதிக்கு 5 புருஷனா 10 புருஷனா டா படத்தில?,,Safe
C018644,Roman Telugu,Hate Speech,Adhe better anthe kaani life long savings one day lo waste cheykudadhu lifelong entha karchu avthundho aa oka roje antha karchu pedathaaru chaala mandhi,,Safe
C018649,Roman Telugu,Hate Speech,saar nadendla manohar garu meeru eppatiki pranam unnanta varaku pawan kalyan gaaritho vundandi,,Safe
C018659,Tanglish,Offensive,enna elavu da ithu ......,,Safe
C018661,Tanglish,Offensive,trailer nallave illa English film 2000 la varamari irukku graphics,,Safe
C018662,Telugu,Hate Speech,బానిస కట్టప్పలు బయటకి వచ్చారు..ఇక జగన్ కి భజన చెయ్యడానికి..,,Safe
C018664,Tanglish,Offensive,1:41 Adichu underwear ode ooda vittiduve. Maanam pona thirumbi varaathu..paathukko mass dialogue..,,Safe
C018667,Tanglish,Offensive,Kadaisila pandey va ippadi pannitingalaey da paavigala,,Safe
C018668,Telugu,Hate Speech,హలో మేడం ఉపేంద్ర ని తక్కువగా చెయ్యకు .... నీ న్యూస్ చెప్పుకో..ledha davada pagalipotundi,,Safe
C018670,Tanglish,Offensive,ennanga da irumbuthirai part 2 va,,Safe
C018672,Telugu,Hate Speech,రాష్ట్రానికి నువ్వుండగా వేరే మృగం ఎందుకు బాబు,,Safe
C018678,Roman Telugu,Hate Speech,ganesh garu karektugaa matladaruee vishayamlo hotsope,,Safe
C018681,Roman Telugu,Hate Speech,vadi antha chetha lovda cm ni nenu intha varaku chudaledhu bhayya,,Safe
C018685,Tanglish,Offensive,Yo ghibran ennaya epdi bgm podura,,Safe
C018686,Tamil,Hate Speech,எவன் எப்படி வேண்டுமானாலும் கதறட்டும் .. நாம திரெளபதி யாக மிரட்டுவோம்,,Safe
C018691,Kannada,Hate Speech,ಗುರು ಮೂವಿ ನ re release madri.... Entha kannda film na support madlilla andre. Kannada ದಲ್ಲಿ ಮೀಡಿಯಾ Yak beku. Bhari avru trp koskara... Nam ಭಾಷೆ use madkondu ಬೇರೆ ಭಾಷೆ. ಫಿಲ್ಮ್ ಬಗ್ಗೆ. ತೋರಿಸುತ್ತಾರೆ.... Shame on kannda media..... But this film was. Heart touching,,Safe
C018695,Telugu,Hate Speech,అప్పుడు సైకో గాళ్లకు సమ్మగా ఉంది,,Safe
C018699,Roman Telugu,Hate Speech,Nuv dancer va chiii sigguledhu Neku,,Safe
C018700,Telugu,Hate Speech,టాలెంట్ ఉంది.. మంచి actress అనుకున్న... అర్బన్ నక్సల్ అని తెలిసింది,,Safe
C018710,Tamil,Hate Speech,சாதி கொடுமையை எதிர்த்து படம் எடுத்தால் அது சாதிய படம்..! சாதி பெருமையை சொல்லி படம் எடுத்தால் அது சமூக படம்..! என்ன கொடுமை இது ..! இதில் தமிழன் அறிவார்ந்த சமுதாயத்தை சார்ந்தவன் என்ற பெருமை..! மனிதனை மனிதனாய் மதிக்க தெரியாத காட்டு மிராண்டி கூட்டத்தில் நாம் வாழ்ந்து கொண்டிருக்கிறோம். அடுத்த தலைமுறையை சாதிய தீயில் பொசுக்க போகிறோம்..! வாழ்க தமிழ்..! வளர்க தமிழன்..!,,Safe
C018711,Telugu,Hate Speech,"విదేశాల్లో నయం మన దేశం గురించి మన ధర్మం,జాతీయత గురించి చాలా గొప్పగా చెప్పుకుంటారు ,కానీ మన దేశంలోఎంటో ఇలాంటి నీచుల ద్వారా దరిద్రంగా తయారవుతుంది....DSP నీకు సంస్కృతి సంప్రదాయాల గురించి తెలియదు,, ముందు వాటి గురించి తెలుసుకొని మాట్లాడు చెత్త నాయాలా....",,Safe
C018715,Tanglish,Offensive,Pudikaatha dislike pottavangla vida... Poraamaila potavangatha adhigam thuu..,,Safe
C018717,Tanglish,Hate Speech,Best reply for tat one dialogue to rajini.... 2026 layu gomali 2 varu apayu antha dialogue varu,,Safe
C018722,Tamil,Hate Speech,நான் அரசியலுக்கு வருவது உறுதி இது 96 யார ஏமாத்திரீங்க!,,Safe
C018725,Tanglish,Offensive,Thalaiver fans hit like Papomm avalo diehard fans irrukikanu,,Safe
C018730,Tanglish,Offensive,Thalaivar semma style marana mass adichi underwear oda odda vituduven,,Safe
C018732,Roman Telugu,Hate Speech,Kcr gadu em pikindo cheppu ra shanka r,,Safe
C018735,Roman Telugu,Hate Speech,Uvvvvvvvvvvvvv joke bagundi pulka,,Safe
C018737,Roman Telugu,Hate Speech,ayya ikkadiki vochi 5rs tiskuni moragandi inka,,Safe
C018739,Roman Telugu,Hate Speech,bodudu super,,Safe
C018740,Kannada,Offensive,ಚಿತ್ರ ಗೆದ್ದಿದೆ ಆಧರೆ nಪ್ರೇಕ್ಷಕ ಸೋತಿದ್ದಾನೆ,,Safe
C018742,Kanglish,Offensive,Huchha Venkatsene west Indies... Al the best asn...,,Safe
C018745,Roman Telugu,Hate Speech,Ma campus ee bro lanjoduku,,Safe
C018749,Roman Telugu,Hate Speech,Sir last time kohli newzealand T20 series lo oka runout alany chesadu mindblowing runout sir adhi,,Safe
C018751,Tanglish,Offensive,antha olli paiyan ratatouille cartoon la vaara chef maathiriye irukaru paa.. search panni parunga,,Safe
C018752,Roman Telugu,Hate Speech,Self dabba yekkuva indhi Nagababu nevu ne bussu lu thoo,,Safe
C018754,Telugu,Hate Speech,Love U Mohan Sir మన బతేనయ్యకోన సాక్షిగా మీరు కాక ఇంక ఎవరు సినీ కళామ తల్లీ కి నిజమైన నీరాజనం పట్టే కళామ తల్లి ముద్దుబిడ్డ మీరే,,Safe
C018759,Tanglish,Offensive,Yaruku kgf climax bgm mari irukku,,Safe
C018764,Telugu,Hate Speech,మార్రి తామారు ఎవర్రి తోకను పాట్టుకున్నారు మాహాసేయా అబట్టి,,Safe
C018766,Telugu,Hate Speech,ఇంత అందంగా ఎలా అంది మీరుమీలానే మీ స్వరం కూడా చాల అందంగా ఉంది,,Safe
C018767,Tanglish,Offensive,I'm from Bangalore thala trailer 1m like varadhanalle varthama eruke,,Safe
C018768,Roman Telugu,Hate Speech,malla reddy peddha erripuku gadu clg motham scam,,Offensive
