comment_id,language,category,comment,english_translation
C002193,Tanglish,Offensive,"Vijay oda nipaitigaka unga padam scene la ,, thala kita vantha mavanai screen kilichudum,,,,olunga last 3sec thala vara padathula irukaa kudathu , this week irunthuchu aathi un padam kali",
C002197,Tanglish,Hate Speech,Dei yenda sanda podringa ...ithukkulam en thalaivan bluesattai vachiruppanda aappu ....,
C002200,Kanglish,Offensive,Guru chaines apps yavyavu antha ondhu list kodi avna nam mobile ali instal madala,
C002208,Tamil,Hate Speech,"இஸ்லாமியர்கள் சார்பாக வரவேற்கிறேன்,என்னதான் அரசு வேலை கிடைத்து வாழ்க்கை தரம் உயர்ந்தாலும் கலாச்சாரம் மாறலை, புள்ளீங்கோ பூராம் குறிப்பிட்ட சமூகமாத்தான் இருக்கு,என்னதான் முஸ்லிம் மதத்துக்கு பல தலைமுறை முன்ன மாறியிருந்தாலும் எங்கள்லயே சில தறுதலைக மண்டைல சாயம் அடிச்சுகிட்டு அப்பனை அரிச்சு ஒரு லட்ச ரூபாய் பைக்கை வாங்கிட்டு மற்ற மத பொம்பளை புள்ளைகளை கரெக்ட் பண்ணுறதையே பொழப்பா வச்சு அவன்க எந்த சாதில இருந்து வந்த ரத்தம்னு ஒவ்வொரு ஊர்லயும்,முஸ்லிம் தெருலயும் நிரூபிக்குறான்க,சொல்லப் போனா முஸ்லிம் மதத்துலயே கண்ணியமான எங்களை போன்றோர் அந்த ஈனப் பயல்களை விட்டு விலகியே இருக்கிறோம்...",
C002219,Kanglish,Offensive,elru phone le nodthare manele adke yaru takis ge bandu nodthilla nanu kuda phone le nodiddu tam tam app inda ella new films dwld madkondu manele nodthare so adke yaru takis ge barthilla ansuthe,
C002228,Tanglish,Offensive,Oh Ilayraja mattum tune copy panna thappu illa pola... mathavanga panna avangaluku aanmai thanam korayum,
C002232,Tanglish,Hate Speech,"Muthuramalinga devar kulathaiyum setukulathaiyum vittuten pa ,aanda parambarada ,rajavamsamda ,vangada singles vechikalam",
C002233,Telugu,Hate Speech,గుద్ధ దెంగిచుకోవడానిక,
C002246,Roman Telugu,Hate Speech,langa malli reporing waste trs daapu tappa em ledu,
C002255,Roman Telugu,Hate Speech,sivagaaru mea anchoring chaalaa chaalaa bagundisimply superb have aaa brait future…,
C002262,Tamil,Hate Speech,பறையர்களின் அராஜகம் அட்டூழியம் அடாவடித்தனத்திற்கு திரெளபதி தரப்போகிறாள் மரண அடி.,
C002270,Tanglish,Offensive,Thaliva coma irukaravan kuda namba matingara sikaram vaa thaliva,
C002274,Kanglish,Offensive,Jaanu chikk magunu kelu boss andre yaaru anta,
C002279,Tanglish,Offensive,Ide en inum trending la varla..? idha vda romba kammi views ruka videos lam trending la ruku,
C002280,Tanglish,Offensive,Thaniya vitalaey visvasam collection agaathu ithula petta kuda vera adai Siva,
C002282,Roman Telugu,Hate Speech,chiru paapam laal sing chaada walla 13cr loss ayyadu,
C002283,Tanglish,Offensive,16 Varushama Rajini ArasiyaluKku VaruveNnu Sollittu iRuKkaaru Aaana iNnuM Varala Ha Ha Ha,
C002285,Tanglish,Hate Speech,115 views left for 15 million,
C002287,Roman Telugu,Hate Speech,chandrababu shivudu lanty vaadu vishanni kuudaa tanaloki teesukuntaaduika ilantivi oka lekke kaadu,
C002289,Roman Telugu,Hate Speech,bharatamaata muddubidda ante meere saar ilanti vaariki satakoti vandanaalu,
C002290,Roman Telugu,Hate Speech,Manchi Pani iyendi neku rakapovadam,
C002291,Tanglish,Offensive,Likes cmnts views rompa slow ah iruku Oruvela ithukum Vijay Fans kaasu kuduthurupangala,
C002292,Tanglish,Hate Speech,99% Comments are like beggars 1% Comments are normal,
C002295,Tanglish,Offensive,"Aama yedhuk dislike pannirukanga nallathanaya iruk, oruvela poraamaya irukumo",
C002319,Roman Telugu,Hate Speech,technical praablao ani simple gaa teelchaasaaru,
C002320,Tanglish,Offensive,"Eppa kutti moonji... ALL THE BEST. Unakenna pa big screen le la varuva, naanga apdiya...",
C002322,Roman Telugu,Hate Speech,induku kaadu mimmalni power star anedi puneet saar,
C002327,Telugu,Hate Speech,పోలీసు లు కాదు వీళ్లు బ్రోకర్ లు,
C002328,Tamil,Hate Speech,நீலம் Production 🤣... கதறு...ல.. நல்லா கூறு..,
C002329,Telugu,Hate Speech,Orey miru chese అభివృద్ధి ఏమైనా ఉన్నాయా ......భూతులు తిట్టడం తప్ప,
C002338,Roman Telugu,Hate Speech,memu videos chusthe kani meku annam kuda dorakadhu alantappudu mammilini yedavalu ni chesi anukoku ra nayana sollu apu,
C002344,Roman Telugu,Hate Speech,rayalaseema simham balaiah babu,
C002347,Telugu,Hate Speech,నా లైఫ్ లో ఒక నిజాయతీగా సాగిన ఇంటర్వ్యూ చూసా జై బైరెడ్డి సిద్దార్థరెడ్డి గారు,
C002348,Tanglish,Offensive,Sweet sapda porom Thaaa Vera level yahhh Sathiyama solren evanalum idha beat panna mudiyathu,
C002355,Tanglish,Hate Speech,"Serving soon nu solli rendu varusham achi, 2 varushathukku munnadi thuki porathu, anegama thuki pota idathula, pullu molachi irukka parunga...",
C002356,Kanglish,Offensive,Sir modalu namm Deshadalli Tustikaran rajakarana irorvaregu namm paristiti ide,
C002358,Tanglish,Offensive,aiyayo aiyayo mudeyala...kadase dialogue thalaivar ah vechu senju taga,
C002368,Kanglish,Offensive,shivamogga **uter,
C002369,Roman Telugu,Hate Speech,Ee Rashmi ki roju rojuki dhebbalu gattigaane gudhuthunnaru,
C002373,Tanglish,Offensive,"allu irukum, mayiru matta irukum, mooditu ozhunga pesi nalla padama eduda naaya",
C002383,Roman Telugu,Hate Speech,Mustache kosam wait chesi untaduinni rojulu ee video cheyadanikienthaina ne dedication ki hats off bro,
C002386,Tanglish,Offensive,Oruthavarukku viswasama irukirathukku kaga mathavangala yeh asinga paduthirienga???,
C002388,Tanglish,Offensive,Padam paakanum nu Oru interesting scene kuda ila,
C002390,Tamil,Hate Speech,அஞ்சான் மாதிரி ஆகாம இருந்தா சரி.. ஏற்கனவே Mr. லோக்கல் படம் சூப்பரா இருக்கு..,
C002400,Roman Telugu,Hate Speech,ee muslims minority loo vuntay secular eekwal rights kaavaali valakumuslims majority loo vuntay above eekwal rights kaavaali apudu valaku secularism gurturaadu exampleskeral,
C002402,Tanglish,Offensive,Thalapathy Da.... Mersal Na Mass Poi Enga Thalapathy Ya parunga Da Thala Pans...,
C002407,Tanglish,Offensive,no 4k? dai sarkar ke4k inche da .im disappointed,
C002409,Tanglish,Hate Speech,Padam 3 varusam coma la irnthichi pola. Dai ithu 2019 da,
C002410,Tanglish,Offensive,"Yogi babu.. dai ne elam rajiniye kalaikara,... Ne oru aalu punda.. Nu ....tha pinchidum",
C002412,Telugu,Hate Speech,ఇదంతా ఎందుకని మా ఇంట్లో ఛానెల్స్ లేకుండా చేసాం.,
C002413,Roman Telugu,Hate Speech,anna ii want too say one tingu say mindblowing truths love u brother keep it up ii real proud of you brow,
C002418,Tanglish,Offensive,Lite ah dark Knight vaada varudhu??,
C002423,Tanglish,Hate Speech,Trailer semma but idhulayum karuthu solren nu solli savadikadhinga pls. Vara padam elam karuthu solliye savadikuranga.,
C002428,Roman Telugu,Hate Speech,guruvu gaarini kalavalekapoyanu anae china badha kakapothe aayana puttina roje neenu puttanu naaku adoka santosham dasari garu vunte eyy maa elections kani kotha talent vunnavalani kani gurtinchi avakaasam ichhevaalu,
C002429,Kannada,Offensive,ಏಳ ನಿನ್ ಅಕ್ಕುನ್ ತಿಕಾ ನ ಕೈಯಾ,
C002431,Tanglish,Offensive,He is field out vels u money uuuuuuu🤣,
C002437,Tanglish,Hate Speech,Endhe music ketu yarukella Titan watches jnabagam vanadadhu,
C002440,Tanglish,Offensive,Ippo irukura pasangaluku intha power and fast irukumna teriala ana adutha superstar solitu thiriranga. Chinna pasanga,
C002442,Roman Telugu,Hate Speech,kl rahul is the biggest fraud in indian cricket,
C002444,Kanglish,Offensive,Ide Tara ide Kate bere basheli bandre hododi nodteera Ade kannadadalli bandre yakro nodalla ....,
C002445,Tanglish,Offensive,2:06 vig kaiyoda vandhudumonu bayandhuten,
C002453,Telugu,Hate Speech,పర్శంట్అరపర్శంటతొందర ఎందుకన్ననిదానంగాదుకుత,
C002458,Tanglish,Hate Speech,Keralathil padam hit aakanam engil lalettante presence venam...Ithu Suryayude cyclodickal move,
C002461,Tanglish,Offensive,Podeaa jadhee varee pedecha tavediya pasengela,
C002465,Tanglish,Offensive,96 movie kku ilayaraja music potta song use pannitten ennu solli Govind vasantha aanmai thanam illadhavan endru sonna ivar... ippo yaarode music eduthu pottu avar peru vachirukken endru theriyitha,
C002469,Kanglish,Offensive,bangalore yavano ninu le,
C002470,Tanglish,Offensive,Yaaru pa antha 39k dislike.. Uh... Bayanthuteenga pola... antha bayam apdiye irukatum thalaivar mela...,
C002472,Tanglish,Offensive,Yaruda avanunga vanthu Cinna pulla thanama dislike pannittu irukkaranunga,
C002473,Tamil,Hate Speech,தன் சமூகத்தின் மீது அக்கறை கொண்ட படைப்புகளை உருவாக்குபவனே நல்ல படைப்பாளி.... வெறுமனே வியாபரத்திற்காக மட்டுமே படம் எடுப்பவன்/நடிப்பவன் வெறும் வியாபாரியே? அவர்களால் இந்த சமூகத்திற்கு எதுவும் நடக்க போவதில்லை... இதையெல்லாம் முண்ணனி நடிகர்கள் எப்பொழுது தான் உணர போகிறார்கள் என்று தெரியவில்லை....,
C002474,Roman Telugu,Hate Speech,enno kotla mandi gundello nilichipoyina devudu,
C002478,Tanglish,Offensive,Thampi mayilvahanam njan thala aleda thala edukunavan,
C002479,Roman Telugu,Hate Speech,akka this is just naa birthday akka ninna and this veediyo makes may laugh little harder u guys aar best,
C002482,Roman Telugu,Hate Speech,Cheyi vadulu raa babu...4 peli cheskuntava emi,
C002495,Tanglish,Offensive,Not so good/mesmerizing like Visaranai and Vadachennai trailer,
C002497,Tamil,Offensive,ஏன்டா விக் மண்டையா உனக்கு இதுலாம் தேவையா சும்மா இருக்க மாட்ட,
C002498,Tanglish,Offensive,Hero mattum Ivan illana innum nala irunthurukum,
C002501,Tanglish,Offensive,Who all agree Vijay sethupathi ku inda mari dance set aagala nh,
C002508,Tanglish,Offensive,vijay vijay taan suriya mokka taan,
C002510,Tanglish,Hate Speech,"ore mannula porakurom, ore mozhiya pesurom, idhu onnu podhadhaa ellarum seradhuku? en daa jadhi koodhi nu solitu suthuringa kadaisiya, ellarume saaga daan da porom !!! ! peace among world !",
C002516,Tanglish,Offensive,Dislike pottavanlam...enga poi mutti saga porano,
C002519,Tamil,Hate Speech,அடி தர்ம அடி நாடக காதல் கும்பல் கதர் உங்கட நாய்களே,
C002521,Roman Telugu,Hate Speech,okka ekshpreshanto mottam nadipinchinav nuvvu nijamgaa legend anna,
C002526,Roman Telugu,Hate Speech,andarilo niladhiyadam saari ayina paddhati kaadu every one haas self respect hay is also citizen ok,
C002527,Tanglish,Hate Speech,Pokkiri raja mathiri illama irundha seri thaan,
C002532,Tanglish,Offensive,Rajini ya pangam pannathu mass.. Dairiyam venum.. Director jayam ravi producer...hats off.....,
C002536,Roman Telugu,Hate Speech,hero material johnny anna nuvvu,
C002539,Tanglish,Offensive,6 th standard payan edutha Maari irukku Da Padam.,
C002546,Telugu,Hate Speech,Backside వెనకమాల backside scope scope కరో సంక నాకు ఎస్తున్నడులే ఎనకనుంచి,
C002547,Telugu,Hate Speech,"ఎవడో గట్టిగా కొట్టాడేమో ""వెనుక"" నుండి.దెబ్బకి పోయిన మతి తిరిగొచ్చింది..ఏదైతేనే మీకు మళ్ళీ మంచి రోజులు రావాలి బాబాయ్..",
C002549,Tamil,Hate Speech,டேய் எப்படி பார்த்தாலும் இது ஜெ அம்மா மாதிரி இல்லடா அவங்க அந்த இரட்டை விரல காமிக்கும் போதே ஒரு கம்பீரம் இருக்கும்,
C002554,Tanglish,Hate Speech,Best idea....romba naala intha maari padam varanum nu kaathutu irrundan...antha aripu edutha para naayigaluku tharama serupadi...,
C002558,Roman Telugu,Hate Speech,​a bayam unte villu paripala tinnaga cheste sari ponu,
C002559,Roman Telugu,Hate Speech,samanyudi chetilo aayudham dileep anna garu ee veediyo veelunnanta mandiki share cheyali,
C002561,Kannada,Offensive,Parthasarathi ನಿನ್ ತುಲ್ಲಿಗೆ,
C002563,Roman Telugu,Hate Speech,chaalaa adbhutamgaa music dance step result super,
C002575,Telugu,Hate Speech,వాడి ముఖం అద్దంలో చూసుకో మను ప్రకాష్ రాజు గారి తో మాట్లాడాడు,
C002590,Tanglish,Offensive,Thevadiya Mari erukku punda movane... ommale thala Thalapathy ya ottura Mari scene erukku,
C002591,Tanglish,Offensive,Nalla irrundha manusana ippadi pannitenga Leh da.... U1 sathiyama wasted this movie..,
C002593,Tanglish,Hate Speech,idha Vida kevalama na teasera en vazhkaila pakkala,
C002596,Tanglish,Offensive,"Yarllam vitla advice panumbothum, thitumbothum siripa cntrl panamudiyama pala kadichirukinga",
C002602,Kannada,Offensive,ರೀಮೇಕ್ ಮೂವಿ....ಇರ್ಬೇಕು ತಮಿಳ್ ವಿಶಾಲ್ ದು ಅಲ್ವಾ,
C002607,Tanglish,Hate Speech,Ithum Vivasayam sampatha patta film ah????,
C002610,Tanglish,Offensive,Ayyayoo Suri innum sami2 singam3 Mari comedy panraare,
C002611,Tanglish,Offensive,telugu padam maari iruke ..hayyooo raamaaaa,
C002618,Telugu,Hate Speech,ఎవరేమన్నా acting లో NTR tiger ను మించినవాళ్లు దేశంలో film industry లో ఎవరూలేరేమో అనిపిస్తుంది,
C002622,Roman Telugu,Hate Speech,life loo okashree ina kalavli darling ninnu,
C002623,Tanglish,Hate Speech,Trailer dura 2min... Aana adhukula 76 dislike... Pakamalaya dislike poduranu...,
C002626,Roman Telugu,Hate Speech,rajasam ante alaa undaali,
C002627,Tanglish,Hate Speech,Trailer super and mass but kabali kuda oops sorry na rajini fan iligo ana ajith fan....,
C002629,Tanglish,Offensive,Mokkayadha irukku avlo onnum scene illa.,
C002630,Telugu,Hate Speech,​తెలుగు కూడా కొంచెం కొంచెమే వస్తది మా జగన్ రెడ్డి,
