comment_id,language,category,comment,english_translation
C022935,Telugu,Hate Speech,సలాం పేరోజుబయ్యాచాల ధైర్యం మీకు ఆదేవుడు మిమ్మల్ని కాపాడాలి జైహింద్,
C022944,Roman Telugu,Hate Speech,nijamgaa naa manasu kalachivesindi tarak anna gurinchi mea maatalu vintunte,
C022945,Tanglish,Offensive,Kangana Ranaut looking as mental as ever.,
C022950,Roman Telugu,Hate Speech,vijay devarakonda is mai atitude heeroandhaaru hero lu okalaga unte vijay maatram vaerae laga untadulets support himm,
C022958,Tanglish,Offensive,Pink ku compare panne idhu oru mokka,
C022960,Tanglish,Offensive,views update aagirichchi da....ippo line ah vandhu mandi podunga seththu pona kelavan fans galaa!!! XP,
C022963,Roman Telugu,Hate Speech,last naalugu badhamu loo modati rendu badhamu loo okati teesukoni last loo okati pedithe saripotundi simple,
C022965,Tamil,Hate Speech,விவேக் ஒரு படத்துல பலூன் அடைச்சு வைப்பாரே அது மாதிரி ஏதாச்சும் இருக்குமோ எதுக்கும் ஊசி வச்சி குத்தி பாத்துர வேண்டியது தான்...ஆனா ஒன்னு தமிழ்நாட்டுல இருக்குற யாரும் இந்த படத்த பாத்துரமாட்டான்... டிரெயிலரே முடியல...,
C022967,Tanglish,Offensive,Vadivelu styla sollanumna Engada inga iruntha phona kaanom,
C022969,Tamil,Offensive,டேய் தேவிடியா பசங்களே தில்லு இருந்த நேருக்கு நேர் வாட உங்க சாதியை ஒழிக்கரும் ஜாதி வெறி புடிச்ச நாய்,
C022970,Tanglish,Hate Speech,Engada mothalla sollungada ithu horror padam illa sports padamanu,
C022971,Tamil,Offensive,விஜய்க்கு கம்பு சுத்த தெரியாதோ! CG work நல்லா தெரியுது,
C022975,Roman Telugu,Hate Speech,marry sainikudi opika,
C022982,Roman Telugu,Hate Speech,talasani garu maaku mea meeda unna gowravam tagginchukokandi,
C022984,Roman Telugu,Hate Speech,adhe ap loo cm kuudaa avvavacchu,
C022985,Roman Telugu,Hate Speech,amma amma emundi sinimaalanu kanna idhe baagundi,
C022988,Tamil,Hate Speech,சூத்திரகுடி மக்கள் சாதி சங்கம் சார்பாக....படம் தேசிய விருது பெற வாழ்த்துக்கள்.......சாதி தான் உசுரு மத்ததுலாம் மசுருனு...இந்த சாதி இல்லனு கூவுறவனுங்களுக்கு இப்பவாது புரிய வரட்டும்,
C022989,Tamil,Offensive,கோமாளி படுதோல்வி அடையும். தெவடியா மவன் கோமாளி ஒழிக,
C022992,Tanglish,Offensive,12:01 ku sollitu ipudi 9:30 ku release pannitigal,
C022994,Roman Telugu,Hate Speech,Asalu criminals ku votlu vesi na janalaku sigguledhu first,
C023000,Roman Telugu,Hate Speech,okkati kuudaa tiyanavasarm ledhu,
C023003,Telugu,Hate Speech,తెలుగు లో మాట్లాడడా అది జగనీస్ కదా కొంప తీసి రమణ గారికి జగనీస్ వచ్చేమో,
C023004,Tamil,Hate Speech,"திரௌபதி ========== மண்ணையும் பெண்ணையும் காக்க வந்த நாயகி.... நாடக காதலை தோலுரிக்கும் நவீன திரௌபதி..... பிஞ்சில் பழுத்தா வெம்பி தான் வாடும் நஞ்சை சுவைத்தால் மரணம் தான் மிஞ்சும்..... பெற்றவருக்கு தான் தெரியும் வளர்த்த பாரம் சுற்றுபவனுக்கு தெரியுமா வாழ்க்கையின் தூரம்..... அட்டகத்தியில் கல்யாணத்திற்கு முன்பே அனுபவி என்பவன் புரட்சி இயக்குனரா???? கல்யாணம் வரை கன்னியமா இரு என்பவர் சாதிய இயக்குனரா??? காமாலை கண்களுக்கு காண்பதெல்லாம் காமம் தான்.... கன்னிய கண்களுக்கு காண்பதெல்லாம் கடவுள் தான்.... காலா, கபாலி கொம்பன் தேவராட்டம் படியேறும் பெருமாள் அசுரன் வரை வராத சாதிவெறி எப்படி திரௌபதி படத்தின் படசுருக்கத்தை பார்த்ததும்... தீ பிடித்தது... வலியின் குமுறல்கள். ... புரட்சி பேசும் கருப்பு சட்டைகளே கேள்வி கேட்கும் ஊடக வியாபாரிகளே... எங்கே சென்றீர்கள் நவீனாவின் கழுத்து அறுப்பட்டபோது.... எங்கே சென்றீர்கள் திலகவதியின் உயிர் கத்தி குத்தில் பிரிந்தபோது..... எங்கே சென்றீர்கள் காம சிறுத்தைகள் நான்கு, கர்ப்பிணியை கற்பழித்த போது.... ஒரு கண்டன குரல் கூட இல்லையே உங்களிடம்... உங்களின் சமதர்ம சாக்கடையில் காரி உமிழ்கிறோம்.... படத்தை படமா பாருங்கள் எதிர்முனையில் நியாயம் தெரியும்... திருடனுக்கு 🦂 கொட்டினால் வலிக்க தான் செய்யும். கா.தெய்வா.",
C023007,Tanglish,Offensive,Thalaivaaaaaaaaaaa Alludhu style.u...Maassss...... Vaera evanavadhu irundhaa Apadiyae vodi poiduu.. Rajinified,
C023009,Roman Telugu,Hate Speech,babar azam gadu gobar gudda langa ha lanja meedha rape case vumdhi,
C023012,Roman Telugu,Hate Speech,village ammai super,
C023016,Roman Telugu,Hate Speech,Edu oka suligadu Jai mallanna,
C023018,Tamil,Hate Speech,எத்தனை காலம் தான் ஏமாற்றுவாய் இந்த நாட்டிலே...!! விரைவில் பிற்படுத்தப்பட்டோர் புரட்சி...!!!!!! தோழர்கள் கதருங்கள்....,
C023019,Kanglish,Offensive,Bari mosa Kano,
C023020,Kannada,Offensive,Tiktak uninstal ಮಾಡಿದರೆ ಈ ತುಕಾಲಿ,
C023022,Kannada,Offensive,ಗುರು ನಿನ್ ಮೊದಲು ಪಬ್ಜಿ ಡಿಲೀಟ್ ಮಾಡು ಆಮೇಲೆ ಬೇರೆಯವರಿಗೆ ಹೇಳು.,
C023024,Roman Telugu,Hate Speech,Jaffa mega family,
C023026,Roman Telugu,Hate Speech,", Ass-oya Aunty and Snow Aunty manchi vallu",
C023028,Roman Telugu,Hate Speech,nuv inca successful gaa avvalani korukuntunna negative comments pattinchukoku brother nee interview loo nuv padina kashtam vinnanu neenu im very happy too your success,
C023037,Kanglish,Offensive,ASN > KGF,
C023048,Roman Telugu,Hate Speech,ii love you rakul dhairam gaa undu,
C023050,Tanglish,Offensive,"joseph vijay is a mix of joseph kuruvilla ,vijay kumar,dharmeshwar",
C023053,Tanglish,Offensive,Indha Kalatholo Siva Karthikeyan Nadike Mudiyadhu,
C023056,Tanglish,Offensive,hahaa 500cr vfx ? itz like a cartoon,
C023060,Tanglish,Offensive,Entha theyuudiya payana da dislike poduran enna pundiku da nee pakkura otha kuthi,
C023071,Tanglish,Offensive,Karthi anno ningaal surya annante aniyan alle ingane varu,
C023072,Tanglish,Offensive,Padam 10 thadava paathalum trailer ah thirumbavum paaka vandhavanga apdiye oru like pannitu ponga,
C023079,Roman Telugu,Hate Speech,​voo pawan jee what aaa idea ur running mock govt with movie style most highlite comedy of pawan garu enjoy jai hind jai jagan,
C023084,Roman Telugu,Hate Speech,Ur too intelligent sir me interviews anni chustanu yedho oka message istaru sir,
C023088,Roman Telugu,Hate Speech,Meru devudu annalife long meru healthy ga undalani devudu ki pratistunna,
C023090,Tamil,Hate Speech,உனக்கு வந்தா இரத்தம் எங்களுக்கு தக்காளி சட்னியா...... இது ஆரம்பம் தான். வெற்றி பயனம் தொடரட்டும்........,
C023091,Roman Telugu,Hate Speech,eppatiki oka 200 times chusa kavacchu ee seen kani pratisaari adhe feel adhe goosebumps raviteja acting kii aa voice loo base kii rajamouli direction nee dominate chesina one and onlee hero maas maharaja,
C023092,Tanglish,Offensive,Enangada power rangers mega zord fight la varthu 1:37,
C023097,Kanglish,Offensive,Corona virus iruvudarinda jana barta illa,
C023103,Tanglish,Offensive,Intha teaser la vara kadaisi dialogue remove panna mudiyuma Avar pecha avanga rasigargale kekamatengranga apuram ethuku intha dialogue,
C023117,Tanglish,Offensive,Naa paathuten da.. 40th view da... Oooooo.. Vera level,
C023118,Roman Telugu,Hate Speech,manchi vagdhati manchi nayakatva lakshanaalu unna manasunna nayakudu maa ragu anna jai bheem jai bharat,
C023120,Roman Telugu,Hate Speech,kadanna navvi navvi chachipothe evaru responsibility anna super anna,
C023122,Tanglish,Offensive,Kangna raut big fan like hete,
C023123,Roman Telugu,Hate Speech,joginder:bhoompak ayaega deepak: tante ni pellam puku padutavu,
C023127,Tanglish,Hate Speech,un like panravauga mayandi kudumbathar moviela vara virumandi kudumbathar groupla sernthavanunga pola,
C023128,Tamil,Hate Speech,இந்த படத்தால நீங்க எந்த அளவுக்கு அசிங்கப்பட போறீங்க பாருங்கடா.,
C023134,Tanglish,Offensive,Vigay pans still shouting....pink remake daw daw daw...🤣🤣🤣🤣🤣🤣,
C023137,Tanglish,Hate Speech,Dai ithu enga Amma vada ithu....ethoo bomma mathiri iruku...,
C023143,Tanglish,Hate Speech,Unmailiye namma sudhandiram British karanga kitta vaangi arasiyalvadhinga kitta kuduthuttom,
C023145,Tanglish,Hate Speech,Hai naksal yarume koluperi savu kaga poradrathuku Ella Athu Avangaloda kastathu kaga urime Yoda poratam,
C023148,Tanglish,Offensive,Siva is bigger star than Akshay Kumar,
C023150,Roman Telugu,Hate Speech,hotsoff too you brow ii mattalu aandhru ardham chesuko vaali,
C023159,Tanglish,Offensive,Voice quality konjam increase panni irukkalam..,
C023161,Telugu,Hate Speech,బాగా టికెట్లు కొని వాళ్ళ ఆస్తులు పెంచండి,
C023164,Tanglish,Offensive,Ennangaya Beethoven music use pannitu illayaraja nu per podringa???,
C023166,Roman Telugu,Hate Speech,final england gelawali all dhi best england team 2022 england winner,
C023174,Telugu,Hate Speech,నీ నోరు పడిపోయి ... నువ్వు నోరు మూసుకుంటే ... దేశానికి చాలా ఉపయోగం ... దేశానికి ... ఇంకాలాభం,
C023179,Tanglish,Offensive,Yow thalaivar ah ithuku mela yarum kalaikka mudiyathu da.... Sema romba nal kalichi oru comedy padama nalla irukum nu nenaikuren,
C023190,Tamil,Offensive,என்னங்கடா காமெடி பண்றிங்க?commentல wish பண்ணிக்கிட்டே dislike பண்ணிட்டு இருக்கிங்க போல?🤔🤔,
C023206,Tamil,Hate Speech,தமிழ் நாடு முழுதும் தீயாயை பரவி இருக்கும் நாடக காதல் கோஷ்டி..... அழிக்க வேண்டும்.....,
C023209,Tanglish,Offensive,Spider man Bat man Super man And u herooooo (mugamudi)🤔🤔🤔🤔,
C023211,Tamil,Hate Speech,சார்கார்யிம் விசுவாசத்தையும் அடிச்சி தூக்கி உள்ளது நம்ப சிங்கம் சூரியா in🤛🤛 KAAPPAAN Teaser🤛🤛🤛🤛🤛,
C023214,Kanglish,Offensive,E bindu gowda en hucchu ididhia antha,
C023215,Tanglish,Offensive,(Mugamoodi) x (kanithan) = hero (-) x (+) =(-),
C023216,Roman Telugu,Hate Speech,harsha saayi fance entamandi unnaaru ikkada aaa maan with golden heart,
C023217,Tanglish,Offensive,Tharamaana sirappaana sambavam inimeal ta paaka pora....,
C023220,Tanglish,Offensive,Sexy shradhaa ava unmeyave virgin ille... Avala poyi kekera kelveeya adhe...,
C023221,Tanglish,Offensive,Engae annakoo nammae melae paitheyam Ila Na epipadi oru Padam panuvara,
C023225,Tamil,Offensive,எனக்கு தெரிந்தது எல்லாம் இரண்டு ஜாதி 1 ஆண் 2 பெண் இதை தவிர வேறு ஜாதி எனக்கு தெரியாது.... நீங்க என்னடான்னா புதுசு புதுசா படம் காட்டுறீங்க!!,
C023228,Tanglish,Offensive,Itha paaka transporter Tamil remake maari iruku,
C023237,Tanglish,Offensive,Amitabh Bachan acting ku kaal thoosu kooda ilai. 🤢🤮,
C023241,Tanglish,Offensive,Kutti moonji vivek intha movie la irukaaraa illa enakku mattum trailer la irukkura maathiri thonuthaa,
C023242,Tanglish,Offensive,Othaaa bgm la verithanam Bangam daw dai...Diwali on rage soon,
C023253,Roman Telugu,Hate Speech,prabhas kii shoulder leg surgery chesaaruu then how kyaan hay maintain six pack body hay also human beeying ii think now recent prabhas picks r good,
